Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2019","2019","t","0","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01319","Other tropical fruits, n.e.c.","2019","2019","t","0","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2019","2019","t","12620","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01345","Peaches and nectarines","2019","2019","t","0","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01342.01","Pears","2019","2019","t","373000","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01242","Peas, green","2019","2019","t","25380","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01346","Plums and sloes","2019","2019","t","6870","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01321","Pomelos and grapefruits","2019","2019","t","0","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01510","Potatoes","2019","2019","t","6961230","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01235","Pumpkins, squash and gourds","2019","2019","t","32130","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01443","Rape or colza seed","2019","2019","t","6010","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01353.01","Raspberries","2019","2019","t","4510","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","0113","Rice","2019","2019","t","0","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","0116","Rye","2019","2019","t","5300","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","0114","Sorghum","2019","2019","t","0","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01344.01","Sour cherries","2019","2019","t","4270","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01215","Spinach","2019","2019","t","74190","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01354","Strawberries","2019","2019","t","75590","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01801","Sugar beet","2019","2019","t","6644710","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01324","Tangerines, mandarins, clementines","2019","2019","t","0","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01234","Tomatoes","2019","2019","t","910000","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01191","Triticale","2019","2019","t","7050","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01929.02","True hemp, raw or retted","2019","2019","t","14070","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01970","Unmanufactured tobacco","2019","2019","t","0","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","01221","Watermelons","2019","2019","t","0","A","Official figure"
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","0111","Wheat","2019","2019","t","1130530","A","Official figure"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","01312","Bananas","2019","2019","t","2160","A","Official figure"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","01520.01","Cassava, fresh","2019","2019","t","831.8","A","Official figure"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","01460","Coconuts, in shell","2019","2019","t","18000","T","Unofficial figure"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","01610","Coffee, green","2019","2019","t","2","A","Official figure"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","01233","Eggplants (aubergines)","2019","2019","t","146","A","Official figure"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","01322","Lemons and limes","2019","2019","t","924","A","Official figure"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","0112","Maize (corn)","2019","2019","t","8842","A","Official figure"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","01316","Mangoes, guavas and mangosteens","2019","2019","t","1132","A","Official figure"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","01323","Oranges","2019","2019","t","1482","A","Official figure"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","01359.90","Other fruits, n.e.c.","2019","2019","t","5376","A","Official figure"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","01709.90","Other pulses n.e.c.","2019","2019","t","2.6","A","Official figure"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2019","2019","t","9199","A","Official figure"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","01313","Plantains and cooking bananas","2019","2019","t","222","A","Official figure"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","01510","Potatoes","2019","2019","t","2485","A","Official figure"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","0114","Sorghum","2019","2019","t","0","A","Official figure"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","01530","Sweet potatoes","2019","2019","t","626.1","A","Official figure"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","01550","Taro","2019","2019","t","452.6","A","Official figure"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","01376","Walnuts, in shell","2019","2019","t","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","01221","Watermelons","2019","2019","t","820","A","Official figure"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","0111","Wheat","2019","2019","t","109","A","Official figure"
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","01540","Yams","2019","2019","t","2002.2","A","Official figure"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01341","Apples","2019","2019","t","555873.37","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01343","Apricots","2019","2019","t","2817.89","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01211","Asparagus","2019","2019","t","2017.19","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01311","Avocados","2019","2019","t","35041.91","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","0115","Barley","2019","2019","t","383651","A","Official figure"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01355.01","Blueberries","2019","2019","t","3659.12","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01243","Broad beans and horse beans, green","2019","2019","t","552.84","E","Estimated value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01212","Cabbages","2019","2019","t","74930.01","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01229","Cantaloupes and other melons","2019","2019","t","3690.58","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01251","Carrots and turnips","2019","2019","t","76348.81","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01213","Cauliflowers and broccoli","2019","2019","t","48396.19","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01199.90","Cereals n.e.c.","2019","2019","t","12448.58","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01344.02","Cherries","2019","2019","t","3092.27","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2019","2019","t","3598.12","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01232","Cucumbers and gherkins","2019","2019","t","536.45","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01351.01","Currants","2019","2019","t","6085.75","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","26190.01","Flax, processed but not spun","2019","2019","t","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01351.02","Gooseberries","2019","2019","t","3.5","E","Estimated value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01330","Grapes","2019","2019","t","413000","A","Official figure"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01290.01","Green corn (maize)","2019","2019","t","29786.77","E","Estimated value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01252","Green garlic","2019","2019","t","1890.31","E","Estimated value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01659","Hop cones","2019","2019","t","903.48","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01352","Kiwi fruit","2019","2019","t","597796.99","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01254","Leeks and other alliaceous vegetables","2019","2019","t","2645.09","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01322","Lemons and limes","2019","2019","t","6180.06","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01704","Lentils, dry","2019","2019","t","1661.58","E","Estimated value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01214","Lettuce and chicory","2019","2019","t","40050.74","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01441","Linseed","2019","2019","t","2298.69","E","Estimated value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","0112","Maize (corn)","2019","2019","t","195955","A","Official figure"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01270","Mushrooms and truffles","2019","2019","t","1294.73","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","0117","Oats","2019","2019","t","26824","A","Official figure"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2019","2019","t","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01253.01","Onions and shallots, green","2019","2019","t","269578.08","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01323","Oranges","2019","2019","t","8112.14","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01241.90","Other beans, green","2019","2019","t","6320.98","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2019","2019","t","2279.42","E","Estimated value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01329","Other citrus fruit, n.e.c.","2019","2019","t","8555.48","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01929.90","Other fibre crops, raw, n.e.c.","2019","2019","t","3958.37","E","Estimated value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01359.90","Other fruits, n.e.c.","2019","2019","t","21801.95","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01709.90","Other pulses n.e.c.","2019","2019","t","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01349.20","Other stone fruits","2019","2019","t","2366.92","E","Estimated value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01319","Other tropical fruits, n.e.c.","2019","2019","t","2611.84","E","Estimated value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2019","2019","t","159981.76","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01345","Peaches and nectarines","2019","2019","t","521.83","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01342.01","Pears","2019","2019","t","17810.16","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01705","Peas, dry","2019","2019","t","24648.37","E","Estimated value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01242","Peas, green","2019","2019","t","27669.28","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01359.01","Persimmons","2019","2019","t","2145.79","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01346","Plums and sloes","2019","2019","t","1648.01","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01321","Pomelos and grapefruits","2019","2019","t","752.27","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01510","Potatoes","2019","2019","t","519125.43","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01235","Pumpkins, squash and gourds","2019","2019","t","130528.15","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01342.02","Quinces","2019","2019","t","1323.23","E","Estimated value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01443","Rape or colza seed","2019","2019","t","2252.23","E","Estimated value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01353.01","Raspberries","2019","2019","t","29.88","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","0113","Rice","2019","2019","t","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","0141","Soya beans","2019","2019","t","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01215","Spinach","2019","2019","t","1800.45","E","Estimated value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01354","Strawberries","2019","2019","t","4002.32","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01530","Sweet potatoes","2019","2019","t","11632.38","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01324","Tangerines, mandarins, clementines","2019","2019","t","309.8","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01234","Tomatoes","2019","2019","t","54616.9","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01970","Unmanufactured tobacco","2019","2019","t","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01376","Walnuts, in shell","2019","2019","t","700","E","Estimated value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","01221","Watermelons","2019","2019","t","2482.8","I","Imputed value"
"QCL","Crops and livestock products","554","New Zealand","5510","Production","0111","Wheat","2019","2019","t","398092","A","Official figure"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01929.06","Agave fibres, raw, n.e.c.","2019","2019","t","5490.31","I","Imputed value"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01312","Bananas","2019","2019","t","98773","A","Official figure"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01701","Beans, dry","2019","2019","t","197020","A","Official figure"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01212","Cabbages","2019","2019","t","71186","A","Official figure"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01251","Carrots and turnips","2019","2019","t","19568","A","Official figure"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01520.01","Cassava, fresh","2019","2019","t","217943","A","Official figure"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01447","Castor oil seeds","2019","2019","t","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2019","2019","t","20362","A","Official figure"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01640","Cocoa beans","2019","2019","t","7348","A","Official figure"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01460","Coconuts, in shell","2019","2019","t","7200","T","Unofficial figure"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01610","Coffee, green","2019","2019","t","156902","A","Official figure"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2019","2019","t","6815","E","Estimated value"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","0142","Groundnuts, excluding shelled","2019","2019","t","154858","A","Official figure"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","0112","Maize (corn)","2019","2019","t","400146","A","Official figure"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01491.01","Oil palm fruit","2019","2019","t","416000","E","Estimated value"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2019","2019","t","29641","A","Official figure"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01323","Oranges","2019","2019","t","108497.62","E","Estimated value"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01329","Other citrus fruit, n.e.c.","2019","2019","t","682.62","E","Estimated value"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01359.90","Other fruits, n.e.c.","2019","2019","t","17387.76","I","Imputed value"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2019","2019","t","11382.26","E","Estimated value"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01318","Pineapples","2019","2019","t","65840.57","E","Estimated value"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01313","Plantains and cooking bananas","2019","2019","t","270512","A","Official figure"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01510","Potatoes","2019","2019","t","66858","A","Official figure"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","0113","Rice","2019","2019","t","468319","A","Official figure"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01921.01","Seed cotton, unginned","2019","2019","t","7000","E","Estimated value"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01444","Sesame seed","2019","2019","t","4272","A","Official figure"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","0114","Sorghum","2019","2019","t","57145","A","Official figure"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","0141","Soya beans","2019","2019","t","10000","T","Unofficial figure"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01801","Sugar beet","2019","2019","t","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01802","Sugar cane","2019","2019","t","7042714.88","A","Official figure"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01550","Taro","2019","2019","t","12485","A","Official figure"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01234","Tomatoes","2019","2019","t","82637","A","Official figure"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01970","Unmanufactured tobacco","2019","2019","t","4475","A","Official figure"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01540","Yams","2019","2019","t","1000","I","Imputed value"
"QCL","Crops and livestock products","558","Nicaragua","5510","Production","01591","Yautia","2019","2019","t","30781","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5510","Production","01708","Bambara beans, dry","2019","2019","t","44807","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5510","Production","01701","Beans, dry","2019","2019","t","18479.93","E","Estimated value"
"QCL","Crops and livestock products","562","Niger","5510","Production","01243","Broad beans and horse beans, green","2019","2019","t","6557.99","E","Estimated value"
"QCL","Crops and livestock products","562","Niger","5510","Production","01212","Cabbages","2019","2019","t","410186.29","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5510","Production","01229","Cantaloupes and other melons","2019","2019","t","15781.95","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5510","Production","01251","Carrots and turnips","2019","2019","t","53823.16","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5510","Production","01520.01","Cassava, fresh","2019","2019","t","513670.79","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5510","Production","01199.90","Cereals n.e.c.","2019","2019","t","1397.75","I","Imputed value"
"QCL","Crops and livestock products","562","Niger","5510","Production","01703","Chick peas, dry","2019","2019","t","231.05","E","Estimated value"
"QCL","Crops and livestock products","562","Niger","5510","Production","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2019","2019","t","11630.3","E","Estimated value"
"QCL","Crops and livestock products","562","Niger","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2019","2019","t","260915.24","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5510","Production","01706","Cow peas, dry","2019","2019","t","2386735.34","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5510","Production","01232","Cucumbers and gherkins","2019","2019","t","458","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5510","Production","01314","Dates","2019","2019","t","16950.32","I","Imputed value"
"QCL","Crops and livestock products","562","Niger","5510","Production","01233","Eggplants (aubergines)","2019","2019","t","11029.37","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5510","Production","01193","Fonio","2019","2019","t","6046","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5510","Production","01252","Green garlic","2019","2019","t","7449.36","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5510","Production","0142","Groundnuts, excluding shelled","2019","2019","t","543950.5","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5510","Production","01254","Leeks and other alliaceous vegetables","2019","2019","t","4501.35","E","Estimated value"
"QCL","Crops and livestock products","562","Niger","5510","Production","01214","Lettuce and chicory","2019","2019","t","216593.75","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5510","Production","0112","Maize (corn)","2019","2019","t","37900.27","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5510","Production","01316","Mangoes, guavas and mangosteens","2019","2019","t","158839.26","E","Estimated value"
"QCL","Crops and livestock products","562","Niger","5510","Production","0118","Millet","2019","2019","t","3270453","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5510","Production","01239.01","Okra","2019","2019","t","103853.8","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2019","2019","t","1313179.31","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5510","Production","01253.01","Onions and shallots, green","2019","2019","t","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","562","Niger","5510","Production","01241.90","Other beans, green","2019","2019","t","31324.23","E","Estimated value"
"QCL","Crops and livestock products","562","Niger","5510","Production","01359.90","Other fruits, n.e.c.","2019","2019","t","322984.52","E","Estimated value"
"QCL","Crops and livestock products","562","Niger","5510","Production","01449.90","Other oil seeds, n.e.c.","2019","2019","t","46361.38","I","Imputed value"
"QCL","Crops and livestock products","562","Niger","5510","Production","01709.90","Other pulses n.e.c.","2019","2019","t","14401.04","I","Imputed value"
"QCL","Crops and livestock products","562","Niger","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2019","2019","t","5147.41","I","Imputed value"
"QCL","Crops and livestock products","562","Niger","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2019","2019","t","121817.63","E","Estimated value"
"QCL","Crops and livestock products","562","Niger","5510","Production","01705","Peas, dry","2019","2019","t","1142.7","E","Estimated value"
"QCL","Crops and livestock products","562","Niger","5510","Production","01242","Peas, green","2019","2019","t","17.02","E","Estimated value"
"QCL","Crops and livestock products","562","Niger","5510","Production","01651","Pepper (Piper spp.), raw","2019","2019","t","1066.19","E","Estimated value"
"QCL","Crops and livestock products","562","Niger","5510","Production","01510","Potatoes","2019","2019","t","198392.19","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5510","Production","01235","Pumpkins, squash and gourds","2019","2019","t","192580.5","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5510","Production","0113","Rice","2019","2019","t","121760.37","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5510","Production","01921.01","Seed cotton, unginned","2019","2019","t","7500","E","Estimated value"
"QCL","Crops and livestock products","562","Niger","5510","Production","01444","Sesame seed","2019","2019","t","97699","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5510","Production","0114","Sorghum","2019","2019","t","1896638.06","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5510","Production","01802","Sugar cane","2019","2019","t","320660.85","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5510","Production","01530","Sweet potatoes","2019","2019","t","173170.58","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5510","Production","01234","Tomatoes","2019","2019","t","310945.81","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5510","Production","01970","Unmanufactured tobacco","2019","2019","t","2095","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5510","Production","01221","Watermelons","2019","2019","t","78963.73","A","Official figure"
"QCL","Crops and livestock products","562","Niger","5510","Production","0111","Wheat","2019","2019","t","4919.88","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01251","Carrots and turnips","2019","2019","t","234987.62","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01372","Cashew nuts, in shell","2019","2019","t","101500","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01520.01","Cassava, fresh","2019","2019","t","56969160","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2019","2019","t","62475.23","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2019","2019","t","756035.27","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01640","Cocoa beans","2019","2019","t","250000","T","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01460","Coconuts, in shell","2019","2019","t","229000","T","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01610","Coffee, green","2019","2019","t","1903.72","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01706","Cow peas, dry","2019","2019","t","3575964.9","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01193","Fonio","2019","2019","t","86974.69","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01657","Ginger, raw","2019","2019","t","647990.52","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01290.01","Green corn (maize)","2019","2019","t","782103.16","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01252","Green garlic","2019","2019","t","1278.63","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0142","Groundnuts, excluding shelled","2019","2019","t","4511778.87","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01499.01","Karite nuts (sheanuts)","2019","2019","t","347325.99","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01922.02","Kenaf, and other textile bast fibres, raw or retted","2019","2019","t","1499.15","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01379.02","Kola nuts","2019","2019","t","167306.27","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0112","Maize (corn)","2019","2019","t","12598945","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01316","Mangoes, guavas and mangosteens","2019","2019","t","930873.27","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01449.01","Melonseed","2019","2019","t","559679.94","E","Estimated value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0118","Millet","2019","2019","t","1925075","A","Official figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01950.01","Natural rubber in primary forms","2019","2019","t","148994.73","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01491.01","Oil palm fruit","2019","2019","t","9706116.22","I","Imputed value"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01239.01","Okra","2019","2019","t","1857591.67","I","Imputed value"
