Area,Item,Value
Estonia,Tomatoes and products,8
Estonia,Onions,5
Estonia,"Vegetables, other",57
Estonia,"Oranges, Mandarines",14
Estonia,"Lemons, Limes and products",1
Estonia,Grapefruit and products,1
Estonia,"Citrus, Other",0
Estonia,Bananas,23
Estonia,Plantains,0
Estonia,Apples and products,17
Estonia,Pineapples and products,2
Estonia,Dates,0
Estonia,Grapes and products (excl wine),8
Estonia,"Fruits, other",34
Estonia,Coffee and products,9
Estonia,Cocoa Beans and products,50
Estonia,Tea (including mate),0
Estonia,Pepper,2
Estonia,Pimento,4
Estonia,Cloves,0
Estonia,"Spices, Other",14
Estonia,Wine,28
Estonia,Beer,90
Estonia,"Beverages, Fermented",0
Estonia,"Beverages, Alcoholic",150
Estonia,Bovine Meat,33
Estonia,Mutton & Goat Meat,3
Estonia,Pigmeat,190
Estonia,Poultry Meat,88
Estonia,"Meat, Other",1
Estonia,"Offals, Edible",9
Estonia,"Butter, Ghee",80
Estonia,Cream,115
Estonia,"Fats, Animals, Raw",91
Estonia,"Fish, Body Oil",0
Estonia,"Fish, Liver Oil",0
Estonia,Eggs,49
Estonia,Milk - Excluding Butter,579
Estonia,Freshwater Fish,3
Estonia,Demersal Fish,8
Estonia,Pelagic Fish,6
Estonia,"Marine Fish, Other",0
Estonia,Crustaceans,4
Estonia,Cephalopods,0
Estonia,"Molluscs, Other",0
Estonia,"Aquatic Animals, Others",0
Estonia,Aquatic Plants,0
Estonia,Infant food,0
Estonia,Miscellaneous,4
Eswatini,Wheat and products,325
Eswatini,Rice and products,241
Eswatini,Barley and products,0
Eswatini,Maize and products,692
Eswatini,Oats,1
Eswatini,Sorghum and products,23
Eswatini,"Cereals, Other",4
Eswatini,Cassava and products,0
Eswatini,Potatoes and products,29
Eswatini,Sweet potatoes,5
Eswatini,"Roots, Other",129
Eswatini,Sugar (Raw Equivalent),281
Eswatini,"Sweeteners, Other",86
Eswatini,Honey,0
Eswatini,Beans,11
Eswatini,Peas,0
Eswatini,"Pulses, Other and products",14
Eswatini,Nuts and products,5
Eswatini,Soyabeans,0
Eswatini,Groundnuts,31
Eswatini,Sunflower seed,1
Eswatini,Rape and Mustardseed,1
Eswatini,Coconuts - Incl Copra,0
Eswatini,Sesame seed,0
Eswatini,Olives (including preserved),0
Eswatini,"Oilcrops, Other",0
Eswatini,Soyabean Oil,81
Eswatini,Sunflowerseed Oil,46
Eswatini,Rape and Mustard Oil,1
Eswatini,Cottonseed Oil,1
Eswatini,Palm Oil,6
Eswatini,Coconut Oil,0
Eswatini,Sesameseed Oil,0
Eswatini,Olive Oil,2
Eswatini,Maize Germ Oil,0
Eswatini,"Oilcrops Oil, Other",36
Eswatini,Tomatoes and products,4
Eswatini,Onions,5
Eswatini,"Vegetables, other",14
Eswatini,"Oranges, Mandarines",26
Eswatini,"Lemons, Limes and products",0
Eswatini,Grapefruit and products,7
Eswatini,"Citrus, Other",1
Eswatini,Bananas,1
Eswatini,Apples and products,5
Eswatini,Pineapples and products,3
Eswatini,Dates,1
Eswatini,Grapes and products (excl wine),2
Eswatini,"Fruits, other",15
Eswatini,Coffee and products,0
Eswatini,Cocoa Beans and products,0
Eswatini,Tea (including mate),1
Eswatini,Pepper,0
Eswatini,Pimento,0
Eswatini,Cloves,0
Eswatini,"Spices, Other",16
Eswatini,Wine,3
Eswatini,Beer,47
Eswatini,"Beverages, Fermented",60
Eswatini,"Beverages, Alcoholic",2
Eswatini,Bovine Meat,85
Eswatini,Mutton & Goat Meat,7
Eswatini,Pigmeat,18
Eswatini,Poultry Meat,24
Eswatini,"Meat, Other",2
Eswatini,"Offals, Edible",9
Eswatini,"Butter, Ghee",5
Eswatini,"Fats, Animals, Raw",21
Eswatini,"Fish, Body Oil",0
Eswatini,"Fish, Liver Oil",0
Eswatini,Eggs,7
Eswatini,Milk - Excluding Butter,83
Eswatini,Freshwater Fish,0
Eswatini,Demersal Fish,1
Eswatini,Pelagic Fish,6
Eswatini,"Marine Fish, Other",2
Eswatini,Crustaceans,0
Eswatini,Cephalopods,0
Eswatini,"Molluscs, Other",0
Eswatini,"Aquatic Animals, Others",0
Eswatini,Aquatic Plants,0
Eswatini,Infant food,1
Eswatini,Miscellaneous,6
Ethiopia,Wheat and products,342
Ethiopia,Rice and products,48
Ethiopia,Barley and products,144
Ethiopia,Maize and products,489
Ethiopia,Rye and products,0
Ethiopia,Oats,3
Ethiopia,Millet and products,69
Ethiopia,Sorghum and products,246
Ethiopia,"Cereals, Other",383
Ethiopia,Cassava and products,0
Ethiopia,Potatoes and products,14
Ethiopia,Sweet potatoes,43
Ethiopia,Yams,1
Ethiopia,"Roots, Other",19
Ethiopia,Sugar (Raw Equivalent),90
Ethiopia,"Sweeteners, Other",0
Ethiopia,Honey,1
Ethiopia,Beans,24
Ethiopia,Peas,40
Ethiopia,"Pulses, Other and products",157
Ethiopia,Nuts and products,4
Ethiopia,Soyabeans,4
Ethiopia,Groundnuts,2
Ethiopia,Sunflower seed,0
Ethiopia,Rape and Mustardseed,0
Ethiopia,Coconuts - Incl Copra,0
Ethiopia,Sesame seed,1
Ethiopia,Olives (including preserved),0
Ethiopia,"Oilcrops, Other",0
Ethiopia,Soyabean Oil,2
Ethiopia,Groundnut Oil,0
Ethiopia,Sunflowerseed Oil,3
Ethiopia,Rape and Mustard Oil,3
Ethiopia,Cottonseed Oil,2
Ethiopia,Palmkernel Oil,0
Ethiopia,Palm Oil,39
Ethiopia,Coconut Oil,0
Ethiopia,Sesameseed Oil,0
Ethiopia,Olive Oil,0
Ethiopia,Maize Germ Oil,0
Ethiopia,"Oilcrops Oil, Other",26
Ethiopia,Tomatoes and products,0
Ethiopia,Onions,2
Ethiopia,"Vegetables, other",10
Ethiopia,"Oranges, Mandarines",0
Ethiopia,"Lemons, Limes and products",0
Ethiopia,Grapefruit and products,0
Ethiopia,"Citrus, Other",0
Ethiopia,Bananas,7
Ethiopia,Apples and products,0
Ethiopia,Pineapples and products,0
Ethiopia,Dates,0
Ethiopia,Grapes and products (excl wine),0
Ethiopia,"Fruits, other",6
Ethiopia,Coffee and products,2
Ethiopia,Cocoa Beans and products,0
Ethiopia,Tea (including mate),0
Ethiopia,Pepper,0
Ethiopia,Pimento,19
Ethiopia,Cloves,0
Ethiopia,"Spices, Other",20
Ethiopia,Wine,0
Ethiopia,Beer,18
Ethiopia,"Beverages, Fermented",8
Ethiopia,"Beverages, Alcoholic",2
Ethiopia,Bovine Meat,22
Ethiopia,Mutton & Goat Meat,12
Ethiopia,Pigmeat,0
Ethiopia,Poultry Meat,2
Ethiopia,"Meat, Other",4
Ethiopia,"Offals, Edible",4
Ethiopia,"Butter, Ghee",4
Ethiopia,Cream,0
Ethiopia,"Fats, Animals, Raw",6
Ethiopia,"Fish, Body Oil",0
Ethiopia,"Fish, Liver Oil",0
Ethiopia,Eggs,1
Ethiopia,Milk - Excluding Butter,58
Ethiopia,Freshwater Fish,1
Ethiopia,Demersal Fish,0
Ethiopia,Pelagic Fish,0
Ethiopia,"Marine Fish, Other",0
Ethiopia,Crustaceans,0
Ethiopia,Cephalopods,0
Ethiopia,"Molluscs, Other",0
Ethiopia,"Aquatic Animals, Others",0
Ethiopia,Aquatic Plants,0
Ethiopia,Infant food,0
Ethiopia,Miscellaneous,0
Fiji,Wheat and products,615
Fiji,Rice and products,441
Fiji,Barley and products,1
Fiji,Maize and products,23
Fiji,Rye and products,0
Fiji,Oats,4
Fiji,"Cereals, Other",7
Fiji,Cassava and products,106
Fiji,Potatoes and products,52
Fiji,Sweet potatoes,26
Fiji,Yams,10
Fiji,"Roots, Other",127
Fiji,Sugar (Raw Equivalent),213
Fiji,"Sweeteners, Other",114
Fiji,Honey,2
Fiji,Beans,1
Fiji,Peas,67
Fiji,"Pulses, Other and products",23
Fiji,Nuts and products,6
Fiji,Soyabeans,2
Fiji,Groundnuts,18
Fiji,Sunflower seed,0
Fiji,Rape and Mustardseed,1
Fiji,Coconuts - Incl Copra,84
Fiji,Sesame seed,0
Fiji,Olives (including preserved),0
Fiji,"Oilcrops, Other",0
Fiji,Soyabean Oil,150
Fiji,Groundnut Oil,0
Fiji,Sunflowerseed Oil,8
Fiji,Rape and Mustard Oil,14
Fiji,Palmkernel Oil,2
Fiji,Coconut Oil,19
Fiji,Sesameseed Oil,0
Fiji,Olive Oil,6
Fiji,Maize Germ Oil,1
Fiji,"Oilcrops Oil, Other",47
Fiji,Tomatoes and products,2
Fiji,Onions,11
Fiji,"Vegetables, other",43
Fiji,"Oranges, Mandarines",3
Fiji,"Lemons, Limes and products",0
Fiji,Grapefruit and products,0
Fiji,"Citrus, Other",0
Fiji,Bananas,9
Fiji,Plantains,13
Fiji,Apples and products,4
Fiji,Pineapples and products,6
Fiji,Dates,0
Fiji,Grapes and products (excl wine),2
Fiji,"Fruits, other",14
Fiji,Coffee and products,0
Fiji,Cocoa Beans and products,10
Fiji,Tea (including mate),1
Fiji,Pepper,1
Fiji,Pimento,0
Fiji,Cloves,0
Fiji,"Spices, Other",9
Fiji,Wine,2
Fiji,Beer,28
Fiji,"Beverages, Fermented",0
Fiji,"Beverages, Alcoholic",22
Fiji,Bovine Meat,17
Fiji,Mutton & Goat Meat,39
Fiji,Pigmeat,37
Fiji,Poultry Meat,134
Fiji,"Meat, Other",0
Fiji,"Offals, Edible",7
Fiji,"Butter, Ghee",54
Fiji,Cream,27
Fiji,"Fats, Animals, Raw",44
Fiji,"Fish, Body Oil",0
Fiji,"Fish, Liver Oil",0
Fiji,Eggs,31
Fiji,Milk - Excluding Butter,55
Fiji,Freshwater Fish,1
Fiji,Demersal Fish,3
Fiji,Pelagic Fish,40
Fiji,"Marine Fish, Other",9
Fiji,Crustaceans,2
Fiji,Cephalopods,0
Fiji,"Molluscs, Other",1
Fiji,"Aquatic Animals, Others",0
Fiji,Aquatic Plants,0
Fiji,Infant food,0
Fiji,Miscellaneous,7
Finland,Wheat and products,647
Finland,Rice and products,50
Finland,Barley and products,52
Finland,Rye and products,194
Finland,Oats,16
Finland,"Cereals, Other",13
Finland,Potatoes and products,113
Finland,Sweet potatoes,1
Finland,Yams,0
Finland,"Roots, Other",0
Finland,Sugar (Raw Equivalent),308
Finland,"Sweeteners, Other",31
Finland,Honey,6
Finland,Beans,0
Finland,Peas,22
Finland,"Pulses, Other and products",1
Finland,Nuts and products,18
Finland,Soyabeans,0
Finland,Groundnuts,18
Finland,Rape and Mustardseed,0
Finland,Coconuts - Incl Copra,0
Finland,Sesame seed,1
Finland,Olives (including preserved),2
Finland,"Oilcrops, Other",0
Finland,Soyabean Oil,2
Finland,Groundnut Oil,0
Finland,Sunflowerseed Oil,25
Finland,Rape and Mustard Oil,101
Finland,Palm Oil,2
Finland,Coconut Oil,1
Finland,Sesameseed Oil,0
Finland,Olive Oil,13
Finland,Maize Germ Oil,0
Finland,"Oilcrops Oil, Other",18
Finland,Tomatoes and products,11
Finland,Onions,8
Finland,"Vegetables, other",43
Finland,"Oranges, Mandarines",18
Finland,"Lemons, Limes and products",1
Finland,Grapefruit and products,0
Finland,"Citrus, Other",0
Finland,Bananas,30
Finland,Plantains,0
Finland,Apples and products,14
Finland,Pineapples and products,7
Finland,Dates,1
Finland,Grapes and products (excl wine),8
Finland,"Fruits, other",29
Finland,Coffee and products,18
Finland,Cocoa Beans and products,24
Finland,Tea (including mate),0
Finland,Pepper,1
Finland,Pimento,1
Finland,Cloves,0
Finland,"Spices, Other",2
Finland,Wine,22
Finland,Beer,93
Finland,"Beverages, Fermented",1
Finland,"Beverages, Alcoholic",45
Finland,Bovine Meat,84
Finland,Mutton & Goat Meat,4
Finland,Pigmeat,305
Finland,Poultry Meat,74
Finland,"Meat, Other",4
Finland,"Offals, Edible",8
Finland,"Butter, Ghee",99
Finland,Cream,56
Finland,"Fats, Animals, Raw",63
Finland,"Fish, Body Oil",0
Finland,"Fish, Liver Oil",0
Finland,Eggs,42
Finland,Milk - Excluding Butter,486
Finland,Freshwater Fish,28
Finland,Demersal Fish,6
Finland,Pelagic Fish,23
Finland,"Marine Fish, Other",4
Finland,Crustaceans,1
Finland,Cephalopods,0
Finland,"Molluscs, Other",0
Finland,"Aquatic Animals, Others",0
Finland,Aquatic Plants,0
Finland,Infant food,8
Finland,Miscellaneous,17
France,Wheat and products,850
France,Rice and products,61
France,Barley and products,5
France,Maize and products,102
France,Rye and products,3
France,Oats,6
France,"Cereals, Other",8
France,Potatoes and products,92
France,Yams,0
France,"Roots, Other",0
France,Sugar (Raw Equivalent),309
France,"Sweeteners, Other",10
France,Honey,4
France,Beans,4
France,Peas,2
France,"Pulses, Other and products",5
France,Nuts and products,32
France,Soyabeans,0
France,Groundnuts,18
France,Rape and Mustardseed,0
France,Coconuts - Incl Copra,2
France,Olives (including preserved),4
France,"Oilcrops, Other",0
France,Soyabean Oil,55
France,Groundnut Oil,3
France,Sunflowerseed Oil,130
France,Rape and Mustard Oil,73
France,Cottonseed Oil,0
France,Palmkernel Oil,4
France,Palm Oil,13
France,Coconut Oil,19
France,Sesameseed Oil,2
France,Olive Oil,44
France,Maize Germ Oil,19
France,"Oilcrops Oil, Other",19
France,Tomatoes and products,11
France,Onions,10
France,"Vegetables, other",52
France,"Oranges, Mandarines",21
France,"Lemons, Limes and products",1
France,Grapefruit and products,2
France,"Citrus, Other",0
France,Bananas,16
France,Plantains,1
France,Apples and products,12
France,Pineapples and products,4
France,Dates,2
France,Grapes and products (excl wine),10
France,"Fruits, other",47
France,Coffee and products,7
France,Cocoa Beans and products,31
France,Tea (including mate),0
France,Pepper,1
France,Pimento,0
France,Cloves,0
France,"Spices, Other",2
France,Wine,74
France,Beer,40
France,"Beverages, Fermented",11
France,"Beverages, Alcoholic",13
France,Bovine Meat,69
France,Mutton & Goat Meat,16
France,Pigmeat,243
France,Poultry Meat,90
France,"Meat, Other",5
France,"Offals, Edible",17
France,"Butter, Ghee",163
France,Cream,41
France,"Fats, Animals, Raw",69
France,"Fish, Body Oil",7
France,"Fish, Liver Oil",1
France,Eggs,52
France,Milk - Excluding Butter,409
France,Freshwater Fish,8
France,Demersal Fish,25
France,Pelagic Fish,19
France,"Marine Fish, Other",0
France,Crustaceans,5
France,Cephalopods,2
France,"Molluscs, Other",2
France,"Aquatic Animals, Others",0
France,Aquatic Plants,0
France,Infant food,0
France,Miscellaneous,3
French Polynesia,Wheat and products,626
French Polynesia,Rice and products,358
French Polynesia,Barley and products,3
French Polynesia,Maize and products,8
French Polynesia,Oats,0
French Polynesia,"Cereals, Other",9
French Polynesia,Cassava and products,26
French Polynesia,Potatoes and products,60
French Polynesia,"Roots, Other",40
French Polynesia,Sugar cane,8
French Polynesia,Sugar (Raw Equivalent),204
French Polynesia,"Sweeteners, Other",21
French Polynesia,Honey,3
French Polynesia,Beans,0
French Polynesia,Peas,0
French Polynesia,"Pulses, Other and products",12
French Polynesia,Nuts and products,15
French Polynesia,Soyabeans,0
French Polynesia,Groundnuts,11
French Polynesia,Sunflower seed,0
French Polynesia,Rape and Mustardseed,8
French Polynesia,Cottonseed,0
French Polynesia,Coconuts - Incl Copra,90
French Polynesia,Sesame seed,0
French Polynesia,Olives (including preserved),0
French Polynesia,"Oilcrops, Other",0
French Polynesia,Soyabean Oil,7
French Polynesia,Groundnut Oil,6
French Polynesia,Sunflowerseed Oil,222
French Polynesia,Rape and Mustard Oil,8
French Polynesia,Cottonseed Oil,8
French Polynesia,Coconut Oil,3
French Polynesia,Sesameseed Oil,1
French Polynesia,Olive Oil,25
French Polynesia,"Oilcrops Oil, Other",41
French Polynesia,Tomatoes and products,3
French Polynesia,Onions,7
French Polynesia,"Vegetables, other",38
French Polynesia,"Oranges, Mandarines",6
French Polynesia,"Lemons, Limes and products",0
French Polynesia,Grapefruit and products,1
French Polynesia,"Citrus, Other",2
French Polynesia,Bananas,1
French Polynesia,Plantains,0
French Polynesia,Apples and products,6
French Polynesia,Pineapples and products,10
French Polynesia,Dates,0
French Polynesia,Grapes and products (excl wine),2
French Polynesia,"Fruits, other",42
French Polynesia,Coffee and products,4
French Polynesia,Cocoa Beans and products,39
French Polynesia,Tea (including mate),0
French Polynesia,Pepper,0
French Polynesia,Pimento,0
French Polynesia,Cloves,0
French Polynesia,"Spices, Other",1
French Polynesia,Wine,15
French Polynesia,Beer,61
French Polynesia,"Beverages, Fermented",2
French Polynesia,"Beverages, Alcoholic",17
French Polynesia,Bovine Meat,85
French Polynesia,Mutton & Goat Meat,20
French Polynesia,Pigmeat,128
French Polynesia,Poultry Meat,170
French Polynesia,"Meat, Other",9
French Polynesia,"Offals, Edible",15
French Polynesia,"Butter, Ghee",77
French Polynesia,Cream,22
French Polynesia,"Fats, Animals, Raw",8
French Polynesia,"Fish, Body Oil",0
French Polynesia,Eggs,50
French Polynesia,Milk - Excluding Butter,152
French Polynesia,Freshwater Fish,3
French Polynesia,Demersal Fish,2
French Polynesia,Pelagic Fish,62
French Polynesia,"Marine Fish, Other",25
French Polynesia,Crustaceans,1
French Polynesia,Cephalopods,0
French Polynesia,"Molluscs, Other",2
French Polynesia,"Aquatic Animals, Others",0
French Polynesia,Aquatic Plants,0
French Polynesia,Infant food,19
French Polynesia,Miscellaneous,28
Gabon,Wheat and products,466
Gabon,Rice and products,325
Gabon,Barley and products,10
Gabon,Maize and products,115
Gabon,Rye and products,0
Gabon,Oats,1
Gabon,"Cereals, Other",0
Gabon,Cassava and products,198
Gabon,Potatoes and products,3
Gabon,Sweet potatoes,4
Gabon,Yams,171
Gabon,"Roots, Other",52
Gabon,Sugar cane,3
Gabon,Sugar (Raw Equivalent),170
Gabon,"Sweeteners, Other",5
Gabon,Honey,0
Gabon,Beans,0
Gabon,Peas,0
Gabon,"Pulses, Other and products",2
Gabon,Nuts and products,1
Gabon,Soyabeans,0
Gabon,Groundnuts,145
Gabon,Sunflower seed,0
Gabon,Rape and Mustardseed,3
Gabon,Coconuts - Incl Copra,0
Gabon,Sesame seed,0
Gabon,Olives (including preserved),0
Gabon,"Oilcrops, Other",0
Gabon,Soyabean Oil,11
Gabon,Groundnut Oil,0
Gabon,Sunflowerseed Oil,28
Gabon,Rape and Mustard Oil,0
Gabon,Palmkernel Oil,0
Gabon,Palm Oil,53
Gabon,Coconut Oil,0
Gabon,Sesameseed Oil,0
Gabon,Olive Oil,2
Gabon,Maize Germ Oil,0
Gabon,"Oilcrops Oil, Other",34
Gabon,Tomatoes and products,5
Gabon,Onions,3
Gabon,"Vegetables, other",18
Gabon,"Oranges, Mandarines",2
Gabon,"Lemons, Limes and products",0
Gabon,Grapefruit and products,0
Gabon,"Citrus, Other",1
Gabon,Bananas,12
Gabon,Plantains,261
Gabon,Apples and products,2
Gabon,Pineapples and products,1
Gabon,Dates,0
Gabon,Grapes and products (excl wine),0
Gabon,"Fruits, other",13
Gabon,Coffee and products,0
Gabon,Cocoa Beans and products,3
Gabon,Tea (including mate),0
Gabon,Pepper,0
Gabon,Pimento,0
Gabon,Cloves,0
Gabon,"Spices, Other",0
Gabon,Wine,5
Gabon,Beer,95
Gabon,"Beverages, Fermented",0
Gabon,"Beverages, Alcoholic",7
Gabon,Bovine Meat,19
Gabon,Mutton & Goat Meat,3
Gabon,Pigmeat,66
Gabon,Poultry Meat,118
Gabon,"Meat, Other",42
Gabon,"Offals, Edible",16
Gabon,"Butter, Ghee",2
Gabon,Cream,1
Gabon,"Fats, Animals, Raw",5
Gabon,"Fish, Body Oil",0
Gabon,Eggs,3
Gabon,Milk - Excluding Butter,41
Gabon,Freshwater Fish,11
