Area,Item,Value
Namibia,Tomatoes and products,0.99
Namibia,Onions,9.63
Namibia,"Vegetables, other",14.34
Namibia,"Oranges, Mandarines",3.95
Namibia,"Lemons, Limes and products",0.63
Namibia,Grapefruit and products,0.06
Namibia,"Citrus, Other",0.1
Namibia,Bananas,1.23
Namibia,Plantains,0.9
Namibia,Apples and products,5.49
Namibia,Pineapples and products,0.51
Namibia,Dates,0
Namibia,Grapes and products (excl wine),0.46
Namibia,"Fruits, other",22.78
Namibia,Coffee and products,1.08
Namibia,Cocoa Beans and products,0
Namibia,Tea (including mate),0.6
Namibia,Pepper,0.28
Namibia,Pimento,0.02
Namibia,Cloves,0
Namibia,"Spices, Other",1.19
Namibia,Bovine Meat,2.93
Namibia,Mutton & Goat Meat,3.97
Namibia,Poultry Meat,8.84
Namibia,"Meat, Other",4.94
Namibia,"Offals, Edible",2.26
Namibia,"Butter, Ghee",0.72
Namibia,"Fats, Animals, Raw",0.75
Namibia,"Fish, Body Oil",0
Namibia,"Fish, Liver Oil",0
Namibia,Eggs,1.01
Namibia,Milk - Excluding Butter,54.81
Namibia,Freshwater Fish,1.42
Namibia,Demersal Fish,1.95
Namibia,Pelagic Fish,6.82
Namibia,"Marine Fish, Other",0.22
Namibia,Crustaceans,0.38
Namibia,Cephalopods,0.94
Namibia,"Molluscs, Other",0.35
Namibia,"Aquatic Animals, Others",0.01
Namibia,Aquatic Plants,0
Namibia,Infant food,0.52
Namibia,Miscellaneous,6.51
Nauru,Wheat and products,49.35
Nauru,Rice and products,13.24
Nauru,Barley and products,0.53
Nauru,Maize and products,0.17
Nauru,Oats,0.06
Nauru,"Cereals, Other",0.13
Nauru,Potatoes and products,9.53
Nauru,Sweet potatoes,0.23
Nauru,"Roots, Other",0.39
Nauru,Sugar (Raw Equivalent),38.65
Nauru,"Sweeteners, Other",48.33
Nauru,Honey,0.09
Nauru,Peas,4.94
Nauru,"Pulses, Other and products",0.27
Nauru,Nuts and products,0.03
Nauru,Soyabeans,2.72
Nauru,Groundnuts,0.09
Nauru,Rape and Mustardseed,0
Nauru,Coconuts - Incl Copra,127.36
Nauru,Sesame seed,0
Nauru,Olives (including preserved),0.05
Nauru,"Oilcrops, Other",0.07
Nauru,Soyabean Oil,0.56
Nauru,Sunflowerseed Oil,1.59
Nauru,Rape and Mustard Oil,0.08
Nauru,Palm Oil,2.02
Nauru,Coconut Oil,5.62
Nauru,Olive Oil,0.08
Nauru,"Oilcrops Oil, Other",1.32
Nauru,Tomatoes and products,2.94
Nauru,Onions,3.28
Nauru,"Vegetables, other",20.93
Nauru,"Oranges, Mandarines",5.3
Nauru,"Lemons, Limes and products",0.46
Nauru,Bananas,0.9
Nauru,Apples and products,4.76
Nauru,Pineapples and products,0.7
Nauru,Grapes and products (excl wine),0.12
Nauru,"Fruits, other",53.48
Nauru,Coffee and products,0.21
Nauru,Cocoa Beans and products,0
Nauru,Tea (including mate),0.28
Nauru,Pepper,0
Nauru,Cloves,0
Nauru,"Spices, Other",0.14
Nauru,Bovine Meat,23.63
Nauru,Mutton & Goat Meat,5.67
Nauru,Poultry Meat,53.76
Nauru,"Meat, Other",3.24
Nauru,"Offals, Edible",1.67
Nauru,"Butter, Ghee",2.27
Nauru,Cream,0.01
Nauru,"Fats, Animals, Raw",0.69
Nauru,Eggs,10.18
Nauru,Milk - Excluding Butter,17.93
Nauru,Freshwater Fish,0.03
Nauru,Demersal Fish,2.14
Nauru,Pelagic Fish,39.88
Nauru,"Marine Fish, Other",9.3
Nauru,Infant food,0.22
Nauru,Miscellaneous,24.94
Nepal,Wheat and products,52.12
Nepal,Rice and products,137.07
Nepal,Barley and products,0.7
Nepal,Maize and products,39.65
Nepal,Rye and products,0
Nepal,Oats,0
Nepal,Millet and products,10.21
Nepal,Sorghum and products,0
Nepal,"Cereals, Other",0.37
Nepal,Cassava and products,0.05
Nepal,Potatoes and products,87.88
Nepal,Sweet potatoes,0
Nepal,"Roots, Other",5.41
Nepal,Sugar cane,32.82
Nepal,Sugar beet,0
Nepal,Sugar non-centrifugal,0.13
Nepal,Sugar (Raw Equivalent),7.31
Nepal,"Sweeteners, Other",3.09
Nepal,Honey,0.1
Nepal,Beans,0.72
Nepal,Peas,1.03
Nepal,"Pulses, Other and products",12.21
Nepal,Nuts and products,1.49
Nepal,Soyabeans,0
Nepal,Groundnuts,0.15
Nepal,Sunflower seed,0
Nepal,Rape and Mustardseed,0
Nepal,Coconuts - Incl Copra,0.67
Nepal,Sesame seed,0.04
Nepal,Olives (including preserved),0
Nepal,"Oilcrops, Other",0
Nepal,Soyabean Oil,4.52
Nepal,Groundnut Oil,0.09
Nepal,Sunflowerseed Oil,0.88
Nepal,Rape and Mustard Oil,2.59
Nepal,Cottonseed Oil,0
Nepal,Palmkernel Oil,0.01
Nepal,Palm Oil,0.92
Nepal,Coconut Oil,0
Nepal,Sesameseed Oil,0
Nepal,Olive Oil,0.01
Nepal,Ricebran Oil,0.36
Nepal,Maize Germ Oil,0
Nepal,"Oilcrops Oil, Other",1.28
Nepal,Tomatoes and products,1.75
Nepal,Onions,4.93
Nepal,"Vegetables, other",139.22
Nepal,"Oranges, Mandarines",5.06
Nepal,"Lemons, Limes and products",1.79
Nepal,Grapefruit and products,0
Nepal,"Citrus, Other",0.52
Nepal,Bananas,10.98
Nepal,Plantains,0
Nepal,Apples and products,3.57
Nepal,Pineapples and products,0.2
Nepal,Dates,0
Nepal,Grapes and products (excl wine),0.84
Nepal,"Fruits, other",29.35
Nepal,Coffee and products,0.07
Nepal,Cocoa Beans and products,0
Nepal,Tea (including mate),0.47
Nepal,Pepper,0.09
Nepal,Pimento,1.88
Nepal,Cloves,0.01
Nepal,"Spices, Other",5.56
Nepal,Bovine Meat,9.83
Nepal,Mutton & Goat Meat,3.09
Nepal,Poultry Meat,2.51
Nepal,"Meat, Other",0
Nepal,"Offals, Edible",2.72
Nepal,"Butter, Ghee",2.04
Nepal,Cream,0
Nepal,"Fats, Animals, Raw",0.31
Nepal,"Fish, Body Oil",0
Nepal,"Fish, Liver Oil",0
Nepal,Eggs,2.39
Nepal,Milk - Excluding Butter,36.14
Nepal,Freshwater Fish,3.31
Nepal,Demersal Fish,0
Nepal,Pelagic Fish,0.01
Nepal,"Marine Fish, Other",0.25
Nepal,Crustaceans,0
Nepal,Cephalopods,0
Nepal,"Molluscs, Other",0.01
Nepal,"Aquatic Animals, Others",0
Nepal,Aquatic Plants,0
Nepal,Infant food,0.03
Nepal,Miscellaneous,0.51
Netherlands,Wheat and products,76.04
Netherlands,Rice and products,3.89
Netherlands,Barley and products,2.37
Netherlands,Maize and products,3.41
Netherlands,Rye and products,1.46
Netherlands,Oats,2.15
Netherlands,"Cereals, Other",12.45
Netherlands,Potatoes and products,71.1
Netherlands,Sweet potatoes,0.5
Netherlands,Yams,0.06
Netherlands,"Roots, Other",0.05
Netherlands,Sugar (Raw Equivalent),39.82
Netherlands,"Sweeteners, Other",7.11
Netherlands,Honey,0.51
Netherlands,Beans,0.3
Netherlands,Peas,1.33
Netherlands,"Pulses, Other and products",0.66
Netherlands,Nuts and products,2.68
Netherlands,Soyabeans,0.91
Netherlands,Groundnuts,1.63
Netherlands,Sunflower seed,0
Netherlands,Rape and Mustardseed,1
Netherlands,Coconuts - Incl Copra,0.65
Netherlands,Sesame seed,0.2
Netherlands,Olives (including preserved),0.63
Netherlands,"Oilcrops, Other",0
Netherlands,Soyabean Oil,3.89
Netherlands,Groundnut Oil,3.01
Netherlands,Sunflowerseed Oil,0.54
Netherlands,Palm Oil,1.18
Netherlands,Olive Oil,0.98
Netherlands,Maize Germ Oil,0.67
Netherlands,"Oilcrops Oil, Other",4.53
Netherlands,Tomatoes and products,8.87
Netherlands,Onions,10.64
Netherlands,"Vegetables, other",67.86
Netherlands,"Oranges, Mandarines",19.71
Netherlands,"Lemons, Limes and products",2.26
Netherlands,Grapefruit and products,3.75
Netherlands,"Citrus, Other",0.23
Netherlands,Bananas,17.04
Netherlands,Plantains,1.64
Netherlands,Apples and products,31.73
Netherlands,Pineapples and products,3.08
Netherlands,Dates,0.22
Netherlands,Grapes and products (excl wine),3.79
Netherlands,"Fruits, other",17.28
Netherlands,Coffee and products,6.58
Netherlands,Cocoa Beans and products,0.29
Netherlands,Tea (including mate),0.58
Netherlands,Pepper,0.38
Netherlands,Pimento,0.29
Netherlands,Cloves,0.01
Netherlands,"Spices, Other",0.86
Netherlands,Bovine Meat,15.69
Netherlands,Mutton & Goat Meat,0.98
Netherlands,Poultry Meat,5.33
Netherlands,"Meat, Other",3.6
Netherlands,"Offals, Edible",1.04
Netherlands,"Butter, Ghee",5.12
Netherlands,Cream,1.71
Netherlands,"Fats, Animals, Raw",4.73
Netherlands,"Fish, Body Oil",0.01
Netherlands,"Fish, Liver Oil",0
Netherlands,Eggs,22.71
Netherlands,Milk - Excluding Butter,253.38
Netherlands,Freshwater Fish,0.98
Netherlands,Demersal Fish,9.25
Netherlands,Pelagic Fish,6.91
Netherlands,"Marine Fish, Other",0
Netherlands,Crustaceans,3.04
Netherlands,Cephalopods,0.21
Netherlands,"Molluscs, Other",1.5
Netherlands,"Aquatic Animals, Others",0.01
Netherlands,Aquatic Plants,0
New Caledonia,Wheat and products,94.11
New Caledonia,Rice and products,20.89
New Caledonia,Barley and products,0.08
New Caledonia,Maize and products,0.14
New Caledonia,Rye and products,0.02
New Caledonia,Oats,0.03
New Caledonia,Millet and products,0.36
New Caledonia,"Cereals, Other",0.17
New Caledonia,Cassava and products,1.64
New Caledonia,Potatoes and products,17.78
New Caledonia,Sweet potatoes,1.08
New Caledonia,Yams,3.78
New Caledonia,"Roots, Other",0.85
New Caledonia,Sugar (Raw Equivalent),25.76
New Caledonia,"Sweeteners, Other",15.74
New Caledonia,Honey,0.46
New Caledonia,Beans,0.7
New Caledonia,Peas,0.05
New Caledonia,"Pulses, Other and products",0.6
New Caledonia,Nuts and products,0.55
New Caledonia,Soyabeans,1.28
New Caledonia,Groundnuts,0.48
New Caledonia,Sunflower seed,0.01
New Caledonia,Rape and Mustardseed,0
New Caledonia,Coconuts - Incl Copra,21.03
New Caledonia,Sesame seed,0.03
New Caledonia,Olives (including preserved),0.12
New Caledonia,Soyabean Oil,0.14
New Caledonia,Groundnut Oil,0.05
New Caledonia,Sunflowerseed Oil,7.43
New Caledonia,Rape and Mustard Oil,0.45
New Caledonia,Palmkernel Oil,0
New Caledonia,Palm Oil,0.23
New Caledonia,Coconut Oil,0.19
New Caledonia,Sesameseed Oil,0
New Caledonia,Olive Oil,1.11
New Caledonia,Maize Germ Oil,0.01
New Caledonia,"Oilcrops Oil, Other",3.61
New Caledonia,Tomatoes and products,2.4
New Caledonia,Onions,0.16
New Caledonia,"Vegetables, other",58.71
New Caledonia,"Oranges, Mandarines",9.67
New Caledonia,"Lemons, Limes and products",3.02
New Caledonia,Grapefruit and products,0.17
New Caledonia,"Citrus, Other",0.01
New Caledonia,Bananas,6.72
New Caledonia,Plantains,0.47
New Caledonia,Apples and products,6.35
New Caledonia,Pineapples and products,0.7
New Caledonia,Dates,0.04
New Caledonia,Grapes and products (excl wine),1.77
New Caledonia,"Fruits, other",34.69
New Caledonia,Coffee and products,1.79
New Caledonia,Cocoa Beans and products,0
New Caledonia,Tea (including mate),0.35
New Caledonia,Pepper,0.11
New Caledonia,Pimento,0.1
New Caledonia,Cloves,0
New Caledonia,"Spices, Other",0.65
New Caledonia,Bovine Meat,19.38
New Caledonia,Mutton & Goat Meat,1.55
New Caledonia,Poultry Meat,36.81
New Caledonia,"Meat, Other",1.81
New Caledonia,"Offals, Edible",2.54
New Caledonia,"Butter, Ghee",1.93
New Caledonia,Cream,2.6
New Caledonia,"Fats, Animals, Raw",0.85
New Caledonia,"Fish, Body Oil",0
New Caledonia,Eggs,8.41
New Caledonia,Milk - Excluding Butter,31.96
New Caledonia,Freshwater Fish,0.95
New Caledonia,Demersal Fish,1.49
New Caledonia,Pelagic Fish,14.22
New Caledonia,"Marine Fish, Other",1.68
New Caledonia,Crustaceans,0.57
New Caledonia,Cephalopods,0.27
New Caledonia,"Molluscs, Other",3.74
New Caledonia,"Aquatic Animals, Others",0.73
New Caledonia,Aquatic Plants,0
New Caledonia,Infant food,1.54
New Caledonia,Miscellaneous,23.58
New Zealand,Wheat and products,90.88
New Zealand,Rice and products,10.85
New Zealand,Barley and products,0.62
New Zealand,Maize and products,6.76
New Zealand,Rye and products,0.03
New Zealand,Oats,2.43
New Zealand,"Cereals, Other",2.79
New Zealand,Cassava and products,0.7
New Zealand,Potatoes and products,44.65
New Zealand,Sweet potatoes,2.15
New Zealand,Yams,0.16
New Zealand,"Roots, Other",1.01
New Zealand,Sugar cane,0
New Zealand,Sugar beet,0.2
New Zealand,Sugar (Raw Equivalent),44.37
New Zealand,"Sweeteners, Other",14.03
New Zealand,Honey,2.72
New Zealand,Beans,1.23
New Zealand,Peas,0.73
New Zealand,"Pulses, Other and products",1.28
New Zealand,Nuts and products,2.53
New Zealand,Soyabeans,1.29
New Zealand,Groundnuts,2.61
New Zealand,Sunflower seed,0.36
New Zealand,Rape and Mustardseed,0
New Zealand,Coconuts - Incl Copra,0.71
New Zealand,Sesame seed,0.2
New Zealand,Olives (including preserved),0.4
New Zealand,"Oilcrops, Other",0.04
New Zealand,Soyabean Oil,2.06
New Zealand,Groundnut Oil,0.02
New Zealand,Sunflowerseed Oil,1.59
New Zealand,Rape and Mustard Oil,2.83
New Zealand,Cottonseed Oil,0.2
New Zealand,Palmkernel Oil,0
New Zealand,Palm Oil,0
New Zealand,Coconut Oil,0
New Zealand,Sesameseed Oil,0.1
New Zealand,Olive Oil,1.36
New Zealand,Maize Germ Oil,0.61
New Zealand,"Oilcrops Oil, Other",0.98
New Zealand,Tomatoes and products,17.56
New Zealand,"Vegetables, other",93
New Zealand,"Oranges, Mandarines",5.66
New Zealand,"Lemons, Limes and products",0.89
New Zealand,Grapefruit and products,0.16
New Zealand,"Citrus, Other",1.98
New Zealand,Bananas,13.26
New Zealand,Plantains,0.01
New Zealand,Apples and products,12.51
New Zealand,Pineapples and products,3.31
New Zealand,Dates,0
New Zealand,Grapes and products (excl wine),1.43
New Zealand,"Fruits, other",22.66
New Zealand,Coffee and products,4.16
New Zealand,Cocoa Beans and products,0
New Zealand,Tea (including mate),0.65
New Zealand,Pepper,0.14
New Zealand,Pimento,0.14
New Zealand,Cloves,0.01
New Zealand,"Spices, Other",0.84
New Zealand,Bovine Meat,18.25
New Zealand,Mutton & Goat Meat,13
New Zealand,Poultry Meat,28.37
New Zealand,"Meat, Other",2.78
New Zealand,"Offals, Edible",12.67
New Zealand,"Butter, Ghee",7.65
New Zealand,Cream,0.1
New Zealand,"Fats, Animals, Raw",0.49
New Zealand,"Fish, Body Oil",0
New Zealand,"Fish, Liver Oil",0
New Zealand,Eggs,11.28
New Zealand,Milk - Excluding Butter,135.3
New Zealand,Freshwater Fish,2.72
New Zealand,Demersal Fish,10.45
New Zealand,Pelagic Fish,6.01
New Zealand,"Marine Fish, Other",0.02
New Zealand,Crustaceans,3.25
New Zealand,Cephalopods,1.84
New Zealand,"Molluscs, Other",2.09
New Zealand,"Aquatic Animals, Others",0.24
New Zealand,Aquatic Plants,0
New Zealand,Miscellaneous,0
Nicaragua,Wheat and products,26.12
Nicaragua,Rice and products,74.61
Nicaragua,Barley and products,0
Nicaragua,Maize and products,64.33
Nicaragua,Oats,0.28
Nicaragua,Sorghum and products,0.9
Nicaragua,"Cereals, Other",0.6
Nicaragua,Cassava and products,9.54
Nicaragua,Potatoes and products,7.77
Nicaragua,Sweet potatoes,0.01
Nicaragua,Yams,0.13
Nicaragua,"Roots, Other",1.87
Nicaragua,Sugar non-centrifugal,0.76
Nicaragua,Sugar (Raw Equivalent),37.43
Nicaragua,"Sweeteners, Other",7.14
Nicaragua,Honey,0
Nicaragua,Beans,14.32
Nicaragua,Peas,0
Nicaragua,"Pulses, Other and products",0
Nicaragua,Nuts and products,0.04
Nicaragua,Soyabeans,0.02
Nicaragua,Groundnuts,2.27
Nicaragua,Sunflower seed,0.02
Nicaragua,Rape and Mustardseed,0
Nicaragua,Coconuts - Incl Copra,0.71
Nicaragua,Sesame seed,0
Nicaragua,Olives (including preserved),0.04
Nicaragua,"Oilcrops, Other",0
Nicaragua,Soyabean Oil,1.96
Nicaragua,Groundnut Oil,1.32
Nicaragua,Sunflowerseed Oil,0.06
Nicaragua,Cottonseed Oil,0.09
Nicaragua,Palm Oil,4.57
Nicaragua,Coconut Oil,0.02
Nicaragua,Sesameseed Oil,0
Nicaragua,Olive Oil,0.06
Nicaragua,Maize Germ Oil,0.01
Nicaragua,"Oilcrops Oil, Other",1.11
Nicaragua,Tomatoes and products,10.62
Nicaragua,Onions,6.5
Nicaragua,"Vegetables, other",18.34
Nicaragua,"Oranges, Mandarines",7.07
Nicaragua,"Lemons, Limes and products",0.09
Nicaragua,Grapefruit and products,0
Nicaragua,"Citrus, Other",0.1
Nicaragua,Bananas,0
Nicaragua,Plantains,23.06
Nicaragua,Apples and products,1.95
Nicaragua,Pineapples and products,8.11
Nicaragua,Dates,0.05
Nicaragua,Grapes and products (excl wine),0.27
Nicaragua,"Fruits, other",2.35
Nicaragua,Coffee and products,0
Nicaragua,Cocoa Beans and products,0
Nicaragua,Tea (including mate),0.03
Nicaragua,Pepper,0.01
Nicaragua,Pimento,0
Nicaragua,Cloves,0
Nicaragua,"Spices, Other",0.04
Nicaragua,Bovine Meat,2.43
Nicaragua,Mutton & Goat Meat,0.01
Nicaragua,Poultry Meat,20.52
Nicaragua,"Meat, Other",0.35
Nicaragua,"Offals, Edible",1.92
Nicaragua,"Butter, Ghee",0.16
Nicaragua,Cream,0
Nicaragua,"Fats, Animals, Raw",0.85
Nicaragua,"Fish, Body Oil",0
Nicaragua,"Fish, Liver Oil",0
Nicaragua,Eggs,4.96
Nicaragua,Milk - Excluding Butter,127.4
Nicaragua,Freshwater Fish,0.41
Nicaragua,Demersal Fish,0.36
Nicaragua,Pelagic Fish,3.72
Nicaragua,"Marine Fish, Other",0.06
Nicaragua,Crustaceans,0.07
Nicaragua,Cephalopods,0.01
Nicaragua,"Molluscs, Other",1.38
Nicaragua,"Aquatic Animals, Others",0.69
Nicaragua,Aquatic Plants,0
Nicaragua,Infant food,1.26
Nicaragua,Miscellaneous,5.54
Niger,Wheat and products,5.4
Niger,Rice and products,37.27
Niger,Barley and products,0
Niger,Maize and products,3.39
Niger,Rye and products,0
Niger,Oats,0
Niger,Millet and products,100.17
Niger,Sorghum and products,61.86
Niger,"Cereals, Other",0.29
Niger,Cassava and products,16.93
Niger,Potatoes and products,3.45
Niger,Sweet potatoes,4.86
Niger,Yams,0.34
Niger,"Roots, Other",0.08
Niger,Sugar cane,0
Niger,Sugar (Raw Equivalent),4.67
Niger,"Sweeteners, Other",0.08
Niger,Honey,0
Niger,Beans,0.52
Niger,Peas,0.05
Niger,"Pulses, Other and products",42.38
Niger,Nuts and products,0
Niger,Soyabeans,0
Niger,Groundnuts,13.36
Niger,Rape and Mustardseed,0
Niger,Coconuts - Incl Copra,0.94
Niger,Sesame seed,3.66
Niger,Olives (including preserved),0
Niger,"Oilcrops, Other",0
Niger,Soyabean Oil,0
Niger,Groundnut Oil,1.6
Niger,Sunflowerseed Oil,0
Niger,Rape and Mustard Oil,0
Niger,Cottonseed Oil,0
Niger,Palmkernel Oil,0
Niger,Palm Oil,3.15
Niger,Coconut Oil,0.01
Niger,Sesameseed Oil,0
Niger,Olive Oil,0
Niger,Ricebran Oil,0
Niger,Maize Germ Oil,0
Niger,"Oilcrops Oil, Other",0
Niger,Tomatoes and products,13.08
Niger,Onions,46.88
Niger,"Vegetables, other",59.05
Niger,"Oranges, Mandarines",0.04
Niger,"Lemons, Limes and products",0
Niger,Grapefruit and products,0
Niger,"Citrus, Other",0
Niger,Bananas,0.01
Niger,Plantains,0.35
Niger,Apples and products,0.05
Niger,Pineapples and products,0.03
Niger,Dates,2.8
Niger,Grapes and products (excl wine),0
Niger,"Fruits, other",17.59
Niger,Coffee and products,0.09
Niger,Cocoa Beans and products,0
Niger,Tea (including mate),0.47
Niger,Pepper,0.03
Niger,Pimento,0.53
Niger,Cloves,0
Niger,"Spices, Other",0.17
Niger,Bovine Meat,2.47
Niger,Mutton & Goat Meat,2.12
Niger,Poultry Meat,1.17
Niger,"Meat, Other",2.23
Niger,"Offals, Edible",0.81
Niger,"Butter, Ghee",0.92
Niger,Cream,0.01
Niger,"Fats, Animals, Raw",0.14
Niger,"Fish, Body Oil",0
Niger,Eggs,0.24
Niger,Milk - Excluding Butter,39.45
Niger,Freshwater Fish,1.64
Niger,Demersal Fish,0.11
Niger,Pelagic Fish,0.14
Niger,"Marine Fish, Other",0.03
Niger,Crustaceans,0
Niger,Cephalopods,0
Niger,"Molluscs, Other",0
Niger,"Aquatic Animals, Others",0
Niger,Aquatic Plants,0
Niger,Infant food,0.03
Niger,Miscellaneous,1.36
Nigeria,Wheat and products,24.49
Nigeria,Rice and products,40.5
Nigeria,Barley and products,0
Nigeria,Maize and products,32.5
Nigeria,Rye and products,0
Nigeria,Oats,0.04
Nigeria,Millet and products,7.96
Nigeria,Sorghum and products,28.73
Nigeria,"Cereals, Other",0.34
Nigeria,Cassava and products,126.94
Nigeria,Potatoes and products,4.59
Nigeria,Sweet potatoes,14.24
Nigeria,Yams,123.41
Nigeria,"Roots, Other",7.03
Nigeria,Sugar cane,3.34
Nigeria,Sugar non-centrifugal,0.04
Nigeria,Sugar (Raw Equivalent),9.86
Nigeria,"Sweeteners, Other",0.4
Nigeria,Honey,0
Nigeria,Beans,0.01
Nigeria,Peas,0
Nigeria,"Pulses, Other and products",10.94
Nigeria,Nuts and products,0.81
Nigeria,Soyabeans,0.45
Nigeria,Groundnuts,9.02
Nigeria,Sunflower seed,0
Nigeria,Rape and Mustardseed,0
Nigeria,Coconuts - Incl Copra,0.54
Nigeria,Sesame seed,0.71
Nigeria,Olives (including preserved),0
Nigeria,"Oilcrops, Other",1.69
Nigeria,Soyabean Oil,0.41
Nigeria,Groundnut Oil,1.85
Nigeria,Sunflowerseed Oil,0
Nigeria,Rape and Mustard Oil,0
Nigeria,Cottonseed Oil,0.1
Nigeria,Palmkernel Oil,0.64
Nigeria,Palm Oil,6.93
Nigeria,Coconut Oil,0.06
Nigeria,Sesameseed Oil,0.23
Nigeria,Olive Oil,0.01
Nigeria,Ricebran Oil,0
