Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","1996","1996","TJ","48684.827927","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","1997","1997","TJ","51363.366479","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","1998","1998","TJ","41435.465782","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","1999","1999","TJ","39108.008219","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","2000","2000","TJ","39603.387768","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","2001","2001","TJ","41534.270609","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","2002","2002","TJ","46890.904368","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","2003","2003","TJ","47380.862159","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","2004","2004","TJ","46191.319367","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","2005","2005","TJ","47503.031527","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","2006","2006","TJ","47995.06131","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","2007","2007","TJ","50196.59119","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","2008","2008","TJ","50002.206367","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","2009","2009","TJ","49501.750405","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","2010","2010","TJ","54600.526919","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","2011","2011","TJ","48504.415956","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","2012","2012","TJ","45452.97626","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","2013","2013","TJ","45592.75197","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","2014","2014","TJ","48677.607012","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","2015","2015","TJ","46000.330871","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","2016","2016","TJ","43078.988096","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","2017","2017","TJ","40994.856578","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","2018","2018","TJ","37446.020427","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","2019","2019","TJ","36975.189302","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6506","Food Packaging","2020","2020","TJ","35080.756401","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","1990","1990","TJ","917454.49347","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","1991","1991","TJ","797696.982192","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","1992","1992","TJ","214953.910648","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","1993","1993","TJ","104993.563275","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","1994","1994","TJ","84555.543367","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","1995","1995","TJ","79202.359043","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","1996","1996","TJ","71086.947264","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","1997","1997","TJ","56737.410373","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","1998","1998","TJ","50049.115814","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","1999","1999","TJ","52026.463412","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","2000","2000","TJ","47197.578858","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","2001","2001","TJ","51853.511718","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","2002","2002","TJ","67051.636539","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","2003","2003","TJ","70308.116205","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","2004","2004","TJ","79166.348659","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","2005","2005","TJ","98156.350896","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","2006","2006","TJ","106752.042806","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","2007","2007","TJ","107736.233758","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","2008","2008","TJ","131119.051243","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","2009","2009","TJ","128987.432992","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","2010","2010","TJ","127825.698664","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","2011","2011","TJ","118122.189646","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","2012","2012","TJ","123404.524857","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","2013","2013","TJ","101747.298691","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","2014","2014","TJ","88612.046616","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","2015","2015","TJ","95950.103708","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","2016","2016","TJ","91008.328743","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","2017","2017","TJ","87803.067311","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","2018","2018","TJ","56021.915345","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","2019","2019","TJ","57454.495204","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6508","Food Retail","2020","2020","TJ","73136.346249","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","1990","1990","TJ","63424.14","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","1991","1991","TJ","74452.519238","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","1992","1992","TJ","138493.141869","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","1993","1993","TJ","138775.62","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","1994","1994","TJ","117351.3","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","1995","1995","TJ","105668.967305","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","1996","1996","TJ","98945.744322","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","1997","1997","TJ","88662.121339","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","1998","1998","TJ","73636.458356","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","1999","1999","TJ","80393.735373","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","2000","2000","TJ","74088.834401","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","2001","2001","TJ","83189.258214","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","2002","2002","TJ","67457.259464","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","2003","2003","TJ","67437.75017","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","2004","2004","TJ","66338.61582","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","2005","2005","TJ","56127.904494","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","2006","2006","TJ","60648.993169","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","2007","2007","TJ","55062.023576","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","2008","2008","TJ","58986.447897","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","2009","2009","TJ","54967.592971","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","2010","2010","TJ","56173.156339","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","2011","2011","TJ","52298.699708","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","2012","2012","TJ","53615.124851","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","2013","2013","TJ","48839.643041","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","2014","2014","TJ","45805.573724","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","2015","2015","TJ","49064.598593","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","2016","2016","TJ","49441.763462","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","2017","2017","TJ","47339.870831","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","2018","2018","TJ","45384.66152","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","2019","2019","TJ","40022.662829","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6505","Food Household Consumption","2020","2020","TJ","39608.206298","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","1990","1990","TJ","1329423.536562","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","1991","1991","TJ","1218213.866728","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","1992","1992","TJ","608764.87369","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","1993","1993","TJ","495268.76265","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","1994","1994","TJ","420180.232452","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","1995","1995","TJ","424570.613067","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","1996","1996","TJ","417095.614659","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","1997","1997","TJ","392865.283832","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","1998","1998","TJ","342630.066094","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","1999","1999","TJ","338474.573121","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2000","2000","TJ","318453.463976","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2001","2001","TJ","348304.232986","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2002","2002","TJ","338238.27923","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2003","2003","TJ","357161.352996","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2004","2004","TJ","371846.456194","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2005","2005","TJ","373204.612799","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2006","2006","TJ","395385.412822","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2007","2007","TJ","367073.360329","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2008","2008","TJ","421408.26012","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2009","2009","TJ","396675.73143","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2010","2010","TJ","415827.435742","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2011","2011","TJ","390217.938584","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2012","2012","TJ","374923.472047","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2013","2013","TJ","348582.558257","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2014","2014","TJ","335829.897278","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2015","2015","TJ","320057.151692","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2016","2016","TJ","307321.099147","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2017","2017","TJ","303534.648412","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2018","2018","TJ","265363.449262","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2019","2019","TJ","252413.93833","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2020","2020","TJ","258873.646322","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","1990","1990","TJ","1329423.536562","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","1991","1991","TJ","1218213.866728","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","1992","1992","TJ","608764.87369","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","1993","1993","TJ","495268.76265","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","1994","1994","TJ","420180.232452","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","1995","1995","TJ","424570.613067","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","1996","1996","TJ","417095.614659","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","1997","1997","TJ","392865.283832","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","1998","1998","TJ","342630.066094","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","1999","1999","TJ","338474.573121","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2000","2000","TJ","318453.463976","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2001","2001","TJ","348304.232986","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2002","2002","TJ","338238.27923","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2003","2003","TJ","357161.352996","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2004","2004","TJ","371846.456194","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2005","2005","TJ","373204.612799","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2006","2006","TJ","395385.412822","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2007","2007","TJ","367073.360329","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2008","2008","TJ","421408.26012","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2009","2009","TJ","396675.73143","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2010","2010","TJ","415827.435742","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2011","2011","TJ","390217.938584","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2012","2012","TJ","374923.472047","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2013","2013","TJ","348582.558257","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2014","2014","TJ","335829.897278","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2015","2015","TJ","320057.151692","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2016","2016","TJ","307321.099147","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2017","2017","TJ","303534.648412","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2018","2018","TJ","265363.449262","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2019","2019","TJ","252413.93833","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5848","Annex I countries","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2020","2020","TJ","258873.646322","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","1990","1990","TJ","785790.6","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","1991","1991","TJ","790589.4","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","1992","1992","TJ","816492.6","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","1993","1993","TJ","868886.578996","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","1994","1994","TJ","853102.8","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","1995","1995","TJ","973590.669867","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","1996","1996","TJ","818601.015303","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","1997","1997","TJ","778719.544112","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","1998","1998","TJ","841859.751121","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","1999","1999","TJ","681297.457174","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","2000","2000","TJ","661969.925547","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","2001","2001","TJ","687931.24473","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","2002","2002","TJ","705841.168791","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","2003","2003","TJ","675454.073365","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","2004","2004","TJ","1054590.377938","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","2005","2005","TJ","1202636.082512","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","2006","2006","TJ","1279459.207086","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","2007","2007","TJ","1425017.169585","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","2008","2008","TJ","1529357.710728","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","5849","Non-Annex I countries","723117","Energy Use (Coal)","6507","Food Processing","2009","2009","TJ","1558429.506728","E","Estimated value"
